customer_id,customer_number,first_name,last_name,full_name,gender,date_of_birth,email,phone_number,street_address,city,state_province,postal_code,country_code,country_name,region,preferred_language,customer_segment,loyalty_tier,registration_date,is_active,source_system,record_source,created_at,updated_at
39d6c36f-6dd8-47ce-a9e8-fafc3f97ac9b,CUST00024206,Gary,Butler,Gary Butler,Male,1999-01-27,gary.butler234@aol.com,(407)702-0417,03158 Collins Creek,Stevenport,Utah,13649,US,United States,AMER,English,Consumer,None,2015-10-25,True,MDM,POS,2015-10-25,2026-02-14 18:01:37.867812
7b1ce0a6-2212-4325-ac22-8699b11ea3e0,CUST00024207,Brittany,Lawrence,Brittany Lawrence,Female,1959-11-18,brittany.lawrence720@aol.com,001-206-425-0452x7097,919 William Keys,Allisonbury,Illinois,14143,US,United States,AMER,English,Consumer,Silver,2017-12-02,True,MDM,POS,2017-12-02,2026-02-14 18:01:37.868616
0a4d0303-4410-45d2-9abf-048f411f1c69,CUST00024208,Christopher,Fritz,Christopher Fritz,Female,1991-03-29,christopher.fritz@aol.com,(467)259-1676x909,0720 Gary Mount,Port Michelle,Washington,66622,US,United States,AMER,English,Consumer,None,2017-07-09,True,MDM,POS,2017-07-09,2026-02-14 18:01:37.869409
83104aff-5a97-407b-bc69-27029bbde6b5,CUST00024209,Casey,Williams,Casey Williams,Male,1987-08-29,casey.williams@yahoo.com,(343)939-0758x5128,732 Denise Crescent,Port Michaelhaven,Arkansas,34146,US,United States,AMER,English,Consumer,Gold,2019-02-18,True,MDM,POS,2019-02-18,2026-02-14 18:01:37.870208
5a972d15-b9bf-4d3d-9033-85644ddbcb3b,CUST00024210,Juan,Rodriguez,Juan Rodriguez,Male,2001-05-21,juan.rodriguez@outlook.com,(594)859-3726,1302 Kimberly Courts,South Beverly,South Carolina,00843,US,United States,AMER,English,Consumer,Silver,2023-09-14,True,MDM,POS,2023-09-14,2026-02-14 18:01:37.870974
4ed8ea45-cd48-4832-8a44-e558decfa176,CUST00024211,Abdul,Coleman,Abdul Coleman,Male,1987-07-23,abdul.coleman@gmail.com,+44(0)1154960508,"Flat 6
Baldwin terrace",Port Kathryn,Cooperland,E6K 2BA,UK,United Kingdom,EMEA,English,Education,Silver,2022-04-24,True,MDM,POS,2022-04-24,2026-02-14 18:01:37.871806
5780f8ca-21fa-424b-88e7-a7fb3c8df179,CUST00024212,Cheryl,Coleman,Cheryl Coleman,Male,1955-05-23,cheryl.coleman705@gmail.com,02074960534,"Flat 46
Ashton expressway",Derekview,Lewisfort,B67 5PL,UK,United Kingdom,EMEA,English,Consumer,None,2015-08-19,True,MDM,POS,2015-08-19,2026-02-14 18:01:37.872678
a9397e6b-cbe9-435d-b378-7e15debee2ea,CUST00024213,James,Gamble,James Gamble,Female,1970-09-30,james.gamble695@yahoo.com,(981)327-1483,54584 Margaret Brooks Suite 079,North Christopher,Connecticut,47316,US,United States,AMER,English,Consumer,Silver,2020-01-27,True,MDM,POS,2020-01-27,2026-02-14 18:01:37.874494
cffae703-9f7e-4bce-9354-78b2f2450bc1,CUST00024214,Baghyawati,Behl,Baghyawati Behl,Male,2006-02-20,baghyawati.behl@gmail.com,00882889848,"H.No. 66, Chakraborty Circle",Pali,Meghalaya,735354,IN,India,APAC,Hindi,Business,Platinum,2023-09-14,True,MDM,POS,2023-09-14,2026-02-14 18:01:37.875191
eb0696e3-7206-4f59-b4ee-57c0ea67d25e,CUST00024215,Marian,Brown,Marian Brown,Male,2007-08-06,marian.brown@icloud.com,+44151 496 0808,"Flat 76
Bennett centers",Kimberleyton,Georginashire,M07 8HD,UK,United Kingdom,EMEA,English,Consumer,Silver,2018-09-07,True,MDM,POS,2018-09-07,2026-02-14 18:01:37.875888
3f6453b4-43d1-4625-9b74-b59dee4a622b,CUST00024216,Connor,Crawford,Connor Crawford,Female,1995-05-07,connor.crawford@icloud.com,(0909)8790992,32 Lewis pass,Ericton,South Brian,AB49 5JD,UK,United Kingdom,EMEA,English,Consumer,None,2017-05-28,True,MDM,POS,2017-05-28,2026-02-14 18:01:37.876565
1f046197-0789-4dbe-a7ae-e894a3e496ad,CUST00024217,东,彭,东 彭,Female,1963-08-18,东.彭@gmail.com,18922161445,佛山街F座,台北市,瑞县,969370,CN,China,APAC,Chinese,Consumer,None,2023-12-22,True,MDM,POS,2023-12-22,2026-02-14 18:01:37.877241
89edd196-9e32-4df5-a452-545af7ce1c0b,CUST00024218,Darrell,Pena,Darrell Pena,Male,2004-06-27,darrell.pena283@icloud.com,499.670.2253,90396 Cheryl Dale,Reillyhaven,California,58495,US,United States,AMER,English,Education,None,2017-05-20,True,MDM,POS,2017-05-20,2026-02-14 18:01:37.878062
95c8542f-a4b6-4bac-bdd9-460b84c38e8f,CUST00024219,梅,余,梅 余,Male,1954-02-06,梅.余@aol.com,13773482843,李路G座,海燕市,丽市,957592,CN,China,APAC,Chinese,Business,Silver,2017-01-18,True,MDM,POS,2017-01-18,2026-02-14 18:01:37.878717
4ec7eeaf-6755-4893-a183-616baee8844b,CUST00024220,Nandini,Mani,Nandini Mani,Male,1995-12-01,nandini.mani380@icloud.com,01374637495,"84/45
Gupta Marg",Dhanbad,Odisha,290531,IN,India,APAC,Hindi,Consumer,None,2021-04-24,True,MDM,POS,2021-04-24,2026-02-14 18:01:37.879354
6af031ce-bb21-4ac6-ad89-cc33779dee5a,CUST00024221,刚,白,刚 白,Female,1999-02-15,刚.白@outlook.com,14771333505,郑路E座,玉珍市,六安市,393341,CN,China,APAC,Chinese,Consumer,Silver,2024-10-01,True,MDM,POS,2024-10-01,2026-02-14 18:01:37.880004
5a858ffc-0735-4677-8ab6-f998259076e3,CUST00024222,Heather,Allen,Heather Allen,Male,1988-06-14,heather.allen@gmail.com,364-287-6062,028 Alex Stravenue,Marissatown,Delaware,27053,US,United States,AMER,English,Consumer,None,2016-01-06,True,MDM,POS,2016-01-06,2026-02-14 18:01:37.880773
ece79f05-b64c-4283-b20e-5aa4e84b7739,CUST00024223,Wendy,Briggs,Wendy Briggs,Male,1979-10-10,wendy.briggs@gmail.com,201-267-8541x5317,2218 Danielle Field Apt. 287,South Jonathan,South Carolina,57253,US,United States,AMER,English,Consumer,None,2016-03-10,False,MDM,POS,2016-03-10,2026-02-14 18:01:37.881791
0554e095-a26f-44cd-833b-23a0ef75329b,CUST00024224,Trevor,Rivera,Trevor Rivera,Female,1977-01-11,trevor.rivera460@gmail.com,411.964.4441x84262,8672 Michael Points,Allisonport,Nebraska,00592,US,United States,AMER,English,Education,None,2022-04-13,True,MDM,POS,2022-04-13,2026-02-14 18:01:37.882625
1bbe89dc-944a-4133-b166-d8f61038a395,CUST00024225,Joshua,Weber,Joshua Weber,Male,1957-11-28,joshua.weber@outlook.com,+1-795-918-5145x79380,9246 Maria Views,Potterberg,Michigan,95728,US,United States,AMER,English,Consumer,None,2017-09-19,True,MDM,POS,2017-09-19,2026-02-14 18:01:37.883418
b0715602-2ba2-47c7-b8a9-84f770773d18,CUST00024226,Oliver,Tiwari,Oliver Tiwari,Male,2000-01-15,oliver.tiwari@outlook.com,+915692015168,"H.No. 751, Singh Path",Jaipur,West Bengal,311322,IN,India,APAC,Hindi,Consumer,None,2024-11-23,True,MDM,POS,2024-11-23,2026-02-14 18:01:37.884080
00db033d-4066-4529-83f8-154d76ab1b99,CUST00024227,Francesca,Howarth,Francesca Howarth,Male,1972-04-18,francesca.howarth518@outlook.com,+441414960943,"Studio 95
Ward via",West Dawnstad,Port Chelseaview,G1 1JB,UK,United Kingdom,EMEA,English,Consumer,Silver,2022-11-14,False,MDM,POS,2022-11-14,2026-02-14 18:01:37.884776
bd8207cb-b411-4cc3-ab55-4bc700409f64,CUST00024228,Tara,Hansen,Tara Hansen,Male,1959-07-18,tara.hansen@aol.com,(206)732-6607x51533,339 Nelson Plains,West Shawn,Missouri,34799,US,United States,AMER,English,Consumer,None,2016-04-14,False,MDM,POS,2016-04-14,2026-02-14 18:01:37.885569
e886c7a3-d29e-4b45-b8bc-10a35de9cf86,CUST00024229,Tara,Garcia,Tara Garcia,Male,1952-12-12,tara.garcia@yahoo.com,+1-276-809-0540,8340 Rachael Circle,South Tanya,Missouri,04572,US,United States,AMER,English,Consumer,None,2021-01-26,True,MDM,POS,2021-01-26,2026-02-14 18:01:37.886325
2423a001-2254-48dc-93a5-059af86a0039,CUST00024230,杰,张,杰 张,Female,1996-03-15,杰.张@aol.com,18061027699,易路i座,冬梅市,欢县,894475,CN,China,APAC,Chinese,Consumer,Gold,2021-01-17,True,MDM,POS,2021-01-17,2026-02-14 18:01:37.887018
07f812bb-5c5c-470c-bbc6-d3311245b9a6,CUST00024231,兵,邓,兵 邓,Male,1997-07-27,兵.邓179@outlook.com,15756509221,杨街p座,贵阳县,秀芳市,439701,CN,China,APAC,Chinese,Business,Platinum,2019-07-10,True,MDM,POS,2019-07-10,2026-02-14 18:01:37.887671
e282476a-5964-4a41-ae4d-32a95bfbeb4e,CUST00024232,波,林,波 林,Female,1960-07-31,波.林@gmail.com,15961448940,傅路J座,春梅市,晨市,931503,CN,China,APAC,Chinese,Consumer,None,2024-10-24,True,MDM,POS,2024-10-24,2026-02-14 18:01:37.888338
a23138f3-f2ff-479c-b205-5ab822156fc6,CUST00024233,Kristen,Hawkins,Kristen Hawkins,Male,1986-07-08,kristen.hawkins@icloud.com,(857)811-2452,6595 Kennedy Plains Suite 342,New Jenniferstad,New Mexico,41692,US,United States,AMER,English,Consumer,Platinum,2024-04-14,True,MDM,POS,2024-04-14,2026-02-14 18:01:37.889151
cab78b44-adef-4ea3-99d7-f239dc2e2889,CUST00024234,Megan,Oneal,Megan Oneal,Female,1983-10-12,megan.oneal@aol.com,(580)358-9573x46295,046 Turner Avenue,Lake Randy,New Hampshire,20871,US,United States,AMER,English,Consumer,None,2019-04-20,True,MDM,POS,2019-04-20,2026-02-14 18:01:37.889966
08e758c5-8717-4600-9d82-308c52717c5f,CUST00024235,Andrew,Lawrence,Andrew Lawrence,Female,2000-06-16,andrew.lawrence@yahoo.com,(645)629-5248x40642,02758 Mackenzie Landing Suite 835,Jimenezbury,Michigan,33643,US,United States,AMER,English,Business,Gold,2020-04-13,True,MDM,POS,2020-04-13,2026-02-14 18:01:37.890754
c28f888d-7d91-4853-96d9-d26ee2d1f5d1,CUST00024236,Lindsay,Elliott,Lindsay Elliott,Male,1966-06-11,lindsay.elliott@yahoo.com,405.482.3214x0469,907 Larry Locks,Lake Raymondton,Connecticut,74846,US,United States,AMER,English,Consumer,Silver,2023-08-31,True,MDM,POS,2023-08-31,2026-02-14 18:01:37.892066
b8c900b7-3454-43ea-8faa-1a4e2a512dea,CUST00024237,Thomas,Richard,Thomas Richard,Male,1988-04-19,thomas.richard@gmail.com,(968)343-4042,03745 Lisa Stream Apt. 323,South Amberfurt,Alabama,36101,US,United States,AMER,English,Business,Silver,2022-06-04,False,MDM,POS,2022-06-04,2026-02-14 18:01:37.892934
bf656bcb-cacc-47f0-b7a0-3edd99dd4975,CUST00024238,David,Alvarado,David Alvarado,Male,1966-03-03,david.alvarado@icloud.com,263-207-8365x5437,96498 James Squares Apt. 956,Hamiltonmouth,Florida,11243,US,United States,AMER,English,Consumer,None,2024-04-02,True,MDM,POS,2024-04-02,2026-02-14 18:01:37.893728
455197e7-8147-44cc-9670-1376642f78da,CUST00024239,花子,田中,花子 田中,Male,1962-10-21,花子.田中636@yahoo.com,070-3968-4562,854 田中 Street,国分寺市,西多摩郡日の出町,664-2765,JP,Japan,JAPAN,Japanese,Consumer,None,2015-02-21,True,MDM,POS,2015-02-21,2026-02-14 18:01:37.895493
3fce6f7e-2c93-4664-9541-3c1439c9d888,CUST00024240,Stephen,Kelly,Stephen Kelly,Female,1962-03-17,stephen.kelly959@icloud.com,+1-405-693-2649,5261 Michael Island,South Kellyhaven,South Dakota,39111,US,United States,AMER,English,Business,None,2023-11-11,True,MDM,POS,2023-11-11,2026-02-14 18:01:37.896250
e22a817b-1d9d-4ebf-a3df-dbcd59e9240e,CUST00024241,Neil,Hill,Neil Hill,Male,1992-07-31,neil.hill273@gmail.com,+44(0)808 1570878,3 Andrew alley,Lake Edward,Geraldineberg,B7F 3XU,UK,United Kingdom,EMEA,English,Business,Platinum,2024-08-22,True,MDM,POS,2024-08-22,2026-02-14 18:01:37.896991
39a3acbb-b8ce-4a3e-babc-865a5b0514f3,CUST00024242,Pamela,Pratt,Pamela Pratt,Female,1962-10-01,pamela.pratt@icloud.com,0116 496 0578,"Flat 79z
Lydia drive",Denishaven,Roweland,ML6R 5DX,UK,United Kingdom,EMEA,English,Consumer,Platinum,2024-06-08,True,MDM,POS,2024-06-08,2026-02-14 18:01:37.897796
6a4d16c3-f0ac-4b5b-bdbf-5f9a8700967b,CUST00024243,Robert,Johnson,Robert Johnson,Male,1973-04-20,robert.johnson126@yahoo.com,805.624.7982,69881 Vanessa Branch,Edwardsbury,Maine,76905,US,United States,AMER,English,Business,None,2021-05-07,True,MDM,POS,2021-05-07,2026-02-14 18:01:37.898721
a18a3577-72ab-4007-83af-58604fd17cc4,CUST00024244,Jennifer,Reed,Jennifer Reed,Male,2003-08-10,jennifer.reed558@icloud.com,304.424.1362x60049,619 Cassie Hills,Dawsonhaven,Texas,32428,US,United States,AMER,English,Consumer,Gold,2015-05-06,True,MDM,POS,2015-05-06,2026-02-14 18:01:37.899567
b9ab7a30-d5a9-46c4-8708-e54f85e31ea2,CUST00024245,成,郭,成 郭,Male,1971-06-15,成.郭@yahoo.com,15679333669,汕尾路A座,成县,璐市,402055,CN,China,APAC,Chinese,Consumer,None,2021-10-10,False,MDM,POS,2021-10-10,2026-02-14 18:01:37.900249
09b670ac-981b-4330-ae47-2b61b4afa84e,CUST00024246,Banjeet,Upadhyay,Banjeet Upadhyay,Male,2003-11-18,banjeet.upadhyay@icloud.com,+917750016827,"628
Bhavsar Marg",Hosur,Chhattisgarh,905691,IN,India,APAC,Hindi,Business,None,2020-03-14,True,MDM,POS,2020-03-14,2026-02-14 18:01:37.900898
d3159ec3-b20b-41bd-a7e0-22d4026442f9,CUST00024247,Paige,Walker,Paige Walker,Female,2004-02-13,paige.walker@aol.com,+44(0)113 4960733,"Flat 33M
Lynda lights",Fosterview,Rachelmouth,E4 6HG,UK,United Kingdom,EMEA,English,Consumer,Silver,2017-12-11,True,MDM,POS,2017-12-11,2026-02-14 18:01:37.901605
9705eaca-0d04-4f8b-9bf9-d30a2c46c152,CUST00024248,Kristin,Hart,Kristin Hart,Male,1964-07-27,kristin.hart@aol.com,9065608326,229 Heather Street,Jacksonmouth,Iowa,29290,US,United States,AMER,English,Consumer,None,2019-08-08,True,MDM,POS,2019-08-08,2026-02-14 18:01:37.902391
b35ca0e5-91c1-4996-acab-76d4419367dc,CUST00024249,Tara,Rodriguez,Tara Rodriguez,Male,1966-12-09,tara.rodriguez350@icloud.com,901.608.0924x8436,429 Jesse Courts,Catherinestad,Alabama,18398,US,United States,AMER,English,Consumer,None,2019-11-30,True,MDM,POS,2019-11-30,2026-02-14 18:01:37.903154
3c8584dc-df72-4acc-9ce5-84c4bb05bddb,CUST00024250,娟,贾,娟 贾,Male,2005-06-04,娟.贾458@outlook.com,15300419500,李街T座,潮州县,欣县,260410,CN,China,APAC,Chinese,Consumer,None,2016-06-22,True,MDM,POS,2016-06-22,2026-02-14 18:01:37.903812
517283c3-f464-4610-b18b-818048b6c559,CUST00024251,Lindsey,Wyatt,Lindsey Wyatt,Female,1969-05-26,lindsey.wyatt@icloud.com,(028) 9018197,751 Elliot manors,Whiteborough,Fishermouth,TS4H 2BX,UK,United Kingdom,EMEA,English,Business,None,2015-01-06,True,MDM,POS,2015-01-06,2026-02-14 18:01:37.904520
f20e22f4-0431-443b-8f96-d4a6e8080b6d,CUST00024252,Tonya,King,Tonya King,Male,1975-10-22,tonya.king@yahoo.com,(676)556-3732,02792 Long Fords,New Mary,Maryland,82805,US,United States,AMER,English,Consumer,Silver,2020-05-25,True,MDM,POS,2020-05-25,2026-02-14 18:01:37.905281
8b3842e0-a17f-4cff-9a91-d48833baba72,CUST00024253,Jennifer,Lee,Jennifer Lee,Male,1952-01-08,jennifer.lee@aol.com,711.773.7684x99721,3477 Nancy Mall,Liuborough,Wyoming,34133,US,United States,AMER,English,Business,Silver,2015-10-08,True,MDM,POS,2015-10-08,2026-02-14 18:01:37.906062
c31b20f9-a4a4-431f-b91e-ecd9b9bcd5aa,CUST00024254,桂兰,李,桂兰 李,Female,1977-07-13,桂兰.李@icloud.com,18051954117,潮州路X座,南京市,长沙市,996241,CN,China,APAC,Chinese,Consumer,None,2021-03-13,True,MDM,POS,2021-03-13,2026-02-14 18:01:37.906700
52d39c9c-e26b-4053-b4aa-c56c18e9eac1,CUST00024255,Johnny,Clark,Johnny Clark,Female,1994-07-15,johnny.clark@icloud.com,511-354-6056x11416,40223 Calderon Flat,Port James,Maryland,38251,US,United States,AMER,English,Consumer,Silver,2020-06-21,True,MDM,POS,2020-06-21,2026-02-14 18:01:37.907735
4b6bec07-9ff9-45df-9056-9007c4f1bd67,CUST00024256,Marc,Carter,Marc Carter,Female,1991-10-30,marc.carter353@aol.com,0909 879 0378,07 Rachael valley,North Iainport,New Molly,PR8Y 6GG,UK,United Kingdom,EMEA,English,Consumer,Silver,2022-12-21,True,MDM,POS,2022-12-21,2026-02-14 18:01:37.908425
500d3a5f-36cf-43df-afd3-da461296722c,CUST00024257,Steven,Lopez,Steven Lopez,Male,1957-03-28,steven.lopez@yahoo.com,001-644-616-7947x0784,0345 Tara Loop Apt. 732,Rodriguezfurt,Nebraska,75011,US,United States,AMER,English,Consumer,None,2016-02-10,True,MDM,POS,2016-02-10,2026-02-14 18:01:37.909259
04f04bdd-0992-417c-a608-c120a1c5b863,CUST00024258,Melissa,Baker,Melissa Baker,Female,1979-08-20,melissa.baker@aol.com,(950)962-1205,3639 Lewis Parkways Suite 161,North James,Tennessee,62650,US,United States,AMER,English,Business,None,2016-12-13,False,MDM,POS,2016-12-13,2026-02-14 18:01:37.910037
45f89508-a16b-491d-9da2-f8dacb8b775c,CUST00024259,欢,周,欢 周,Female,1989-01-01,欢.周487@gmail.com,13229371849,姚街A座,成市,天津县,768551,CN,China,APAC,Chinese,Education,Gold,2020-02-29,True,MDM,POS,2020-02-29,2026-02-14 18:01:37.910739
387bb444-aec2-4736-af76-9ed488a8aebc,CUST00024260,Amanda,Brown,Amanda Brown,Female,1983-04-08,amanda.brown@aol.com,(220)275-1217x66024,6589 Hannah Harbors,West Justinborough,Connecticut,16254,US,United States,AMER,English,Consumer,Gold,2020-01-15,True,MDM,POS,2020-01-15,2026-02-14 18:01:37.911491
86da1a4c-2b3c-4529-9bb2-04f3703af419,CUST00024261,Tammy,White,Tammy White,Female,1959-06-17,tammy.white@aol.com,(863)696-7308x426,19037 Matthew Forks,Port Kellybury,Missouri,72873,US,United States,AMER,English,Consumer,Platinum,2020-05-07,True,MDM,POS,2020-05-07,2026-02-14 18:01:37.912256
07f2bbf3-9d96-4e0a-88ca-637fff96af6d,CUST00024262,加奈,前田,加奈 前田,Male,1968-03-02,加奈.前田@aol.com,090-9109-3239,392 清水 Street,横浜市青葉区,横浜市磯子区,283-5906,JP,Japan,JAPAN,Japanese,Education,Platinum,2024-06-07,True,MDM,POS,2024-06-07,2026-02-14 18:01:37.912903
c43c385d-eafd-46a0-bcd2-cdfa25f3aace,CUST00024263,Kyle,Munoz,Kyle Munoz,Female,1978-07-02,kyle.munoz@aol.com,(571)345-2229x966,17348 Mendez Plain,Port Jordan,Idaho,56312,US,United States,AMER,English,Business,Silver,2017-11-07,True,MDM,POS,2017-11-07,2026-02-14 18:01:37.914538
22908dc0-5e5a-4e41-9845-f3d7539de7ef,CUST00024264,康弘,三浦,康弘 三浦,Male,1951-10-02,康弘.三浦@gmail.com,080-2344-4900,823 井上 Street,印西市,あきる野市,904-1636,JP,Japan,JAPAN,Japanese,Consumer,Silver,2019-11-27,True,MDM,POS,2019-11-27,2026-02-14 18:01:37.915348
a8839ad9-13b5-4225-98e2-14f338510f07,CUST00024265,David,Neal,David Neal,Female,1998-04-14,david.neal@aol.com,(652)247-4296x7063,383 Greene Rue,Geraldchester,Arizona,68669,US,United States,AMER,English,Consumer,Gold,2024-07-15,True,MDM,POS,2024-07-15,2026-02-14 18:01:37.916681
49d67a93-b98f-4f40-85d3-d1c5210e52da,CUST00024266,玉梅,柴,玉梅 柴,Female,1980-01-09,玉梅.柴40@yahoo.com,13550171210,关岭街s座,齐齐哈尔县,平县,765623,CN,China,APAC,Chinese,Consumer,None,2016-12-02,True,MDM,POS,2016-12-02,2026-02-14 18:01:37.917400
f7e0c5d9-c616-455a-b0dc-3cfdd8717ae8,CUST00024267,Jodie,Payne,Jodie Payne,Female,1978-10-21,jodie.payne@icloud.com,(01632) 960 093,3 Darren oval,Robertborough,Annburgh,N1 1FQ,UK,United Kingdom,EMEA,English,Consumer,Silver,2021-12-15,True,MDM,POS,2021-12-15,2026-02-14 18:01:37.918212
3f0bc06d-fc51-4cfe-9232-62e2c0f537cf,CUST00024268,Charles,Rangel,Charles Rangel,Female,1980-12-22,charles.rangel@gmail.com,(597)613-5489,9256 Mcmillan Ports,Nataliefurt,Nebraska,32653,US,United States,AMER,English,Consumer,None,2018-05-26,True,MDM,POS,2018-05-26,2026-02-14 18:01:37.919247
9f5378b4-e43a-4755-868c-a46873fdc6ab,CUST00024269,Jacqueline,Newman,Jacqueline Newman,Male,1976-04-04,jacqueline.newman965@icloud.com,234-229-2407x47354,116 Cynthia Radial,Lake Christinahaven,Louisiana,44972,US,United States,AMER,English,Business,Platinum,2022-07-27,True,MDM,POS,2022-07-27,2026-02-14 18:01:37.920110
842edd22-12c3-4566-84c6-110f9296d36a,CUST00024270,Alison,Hussain,Alison Hussain,Male,1977-08-01,alison.hussain@aol.com,+44(0)131 4960363,0 Hilton roads,Wilkinsonside,Kaurhaven,CW3M 8PR,UK,United Kingdom,EMEA,English,Consumer,Silver,2020-06-15,True,MDM,POS,2020-06-15,2026-02-14 18:01:37.920923
79fac21a-ac2c-4c10-a1fa-9cbd434eb7f6,CUST00024271,Kamala,Madan,Kamala Madan,Male,1956-09-30,kamala.madan@gmail.com,+918260761777,"47/49
More",Ozhukarai,Haryana,004299,IN,India,APAC,Hindi,Consumer,Silver,2023-09-10,True,MDM,POS,2023-09-10,2026-02-14 18:01:37.921675
361523c4-19bb-445f-87c3-f1ea81996e3d,CUST00024272,April,Garcia,April Garcia,Female,1950-12-13,april.garcia728@outlook.com,4514429442,9445 Khan Villages,Reedstad,New Hampshire,06552,US,United States,AMER,English,Consumer,None,2019-04-10,True,MDM,POS,2019-04-10,2026-02-14 18:01:37.922624
6c64f9a2-3838-4b32-b29a-37759683d0bc,CUST00024273,Ashley,Stevens,Ashley Stevens,Female,1972-12-27,ashley.stevens@gmail.com,+1-924-321-9205x183,959 Joseph Ranch,Danielview,Georgia,44912,US,United States,AMER,English,Consumer,None,2021-02-10,True,MDM,POS,2021-02-10,2026-02-14 18:01:37.923403
650ac9d7-deec-4ea5-9d57-e60cafbb0321,CUST00024274,丽,唐,丽 唐,Male,1986-02-01,丽.唐779@yahoo.com,13976771287,福州路w座,浩县,秀云县,200882,CN,China,APAC,Chinese,Consumer,Gold,2023-02-04,True,MDM,POS,2023-02-04,2026-02-14 18:01:37.924131
04992b92-bf98-4aa0-8446-97397e28530b,CUST00024275,Zachary,Mckee,Zachary Mckee,Male,1958-06-26,zachary.mckee@aol.com,528.329.4760x426,595 Horn Village Apt. 649,West Christina,Wisconsin,14522,US,United States,AMER,English,Consumer,None,2024-06-20,True,MDM,POS,2024-06-20,2026-02-14 18:01:37.924916
7b7aec0f-2d28-4977-9555-3c3571b55ed7,CUST00024276,Denise,Davis,Denise Davis,Female,1956-10-06,denise.davis626@gmail.com,276.868.4108x47719,464 Martinez Plains Apt. 477,Jamesberg,North Dakota,46244,US,United States,AMER,English,Consumer,Silver,2022-06-11,True,MDM,POS,2022-06-11,2026-02-14 18:01:37.925731
cd297a6c-d9a9-4393-b2ff-f4598191d449,CUST00024277,Aadhya,Bath,Aadhya Bath,Male,1997-03-18,aadhya.bath@icloud.com,08287701464,"27/628, Upadhyay Ganj",Rewa,Chhattisgarh,264939,IN,India,APAC,Hindi,Consumer,None,2019-11-21,True,MDM,POS,2019-11-21,2026-02-14 18:01:37.926408
3c95a302-b273-4fe0-8fca-3b5d41b49be3,CUST00024278,Eleanor,Collins,Eleanor Collins,Male,2005-08-31,eleanor.collins@yahoo.com,09098790408,260 Josephine villages,Gailmouth,New Danieltown,M3A 8HP,UK,United Kingdom,EMEA,English,Education,None,2016-06-17,True,MDM,POS,2016-06-17,2026-02-14 18:01:37.927194
2dd0cec9-56be-446d-aa42-6ea4761eab2f,CUST00024279,James,Cisneros,James Cisneros,Male,1994-05-12,james.cisneros@outlook.com,+1-537-731-4502x16998,5930 Craig Shoal Apt. 740,Woodwardchester,Arkansas,03599,US,United States,AMER,English,Education,Gold,2020-01-04,True,MDM,POS,2020-01-04,2026-02-14 18:01:37.928096
57ce5580-8acc-4536-8b7d-fff561aee593,CUST00024280,Alicia,Green,Alicia Green,Male,1959-07-20,alicia.green@aol.com,254.311.3900,306 John Field Apt. 260,New Caitlynburgh,Pennsylvania,79754,US,United States,AMER,English,Consumer,None,2021-06-30,True,MDM,POS,2021-06-30,2026-02-14 18:01:37.929022
6c22549d-e910-4528-92cb-544cd750b83d,CUST00024281,Harold,Anderson,Harold Anderson,Male,1994-03-02,harold.anderson@aol.com,001-583-799-7960x61800,18012 Gilbert Light,Jonathanville,Georgia,81854,US,United States,AMER,English,Business,Silver,2017-03-01,True,MDM,POS,2017-03-01,2026-02-14 18:01:37.929841
893e1370-bf91-488c-ab41-31dfb9119686,CUST00024282,Kimberly,White,Kimberly White,Female,2001-03-02,kimberly.white597@yahoo.com,(734)378-2760,27445 Espinoza Rue,Tylerland,Pennsylvania,18142,US,United States,AMER,English,Consumer,Gold,2022-05-06,True,MDM,POS,2022-05-06,2026-02-14 18:01:37.930680
53b425c6-136a-498d-8a9a-f79abe3d5163,CUST00024283,直樹,山本,直樹 山本,Male,2001-04-24,直樹.山本@gmail.com,090-3331-5682,657 田中 Street,日野市,青ヶ島村,983-5271,JP,Japan,JAPAN,Japanese,Consumer,Platinum,2019-03-05,True,MDM,POS,2019-03-05,2026-02-14 18:01:37.931437
5ca12a84-42c8-43f5-952b-672f202701f8,CUST00024284,Sandra,Green,Sandra Green,Female,1957-04-23,sandra.green38@icloud.com,+1-721-479-7452,517 Christopher Stream Apt. 846,Joelport,Alabama,40381,US,United States,AMER,English,Consumer,Platinum,2024-10-27,True,MDM,POS,2024-10-27,2026-02-14 18:01:37.932289
5ad469dc-4c39-4ffe-9914-e0deada91a18,CUST00024285,篤司,山本,篤司 山本,Female,1979-03-11,篤司.山本@icloud.com,090-3534-8282,208 小林 Street,川崎市川崎区,東大和市,077-2718,JP,Japan,JAPAN,Japanese,Consumer,Silver,2023-07-29,True,MDM,POS,2023-07-29,2026-02-14 18:01:37.933002
34b0be13-5d0b-4ef3-a676-41ab88d2e307,CUST00024286,Chandran,Varghese,Chandran Varghese,Female,2003-10-11,chandran.varghese@icloud.com,01095352002,"H.No. 92
Varkey Chowk",Dhule,Odisha,270288,IN,India,APAC,Hindi,Consumer,Gold,2023-01-24,True,MDM,POS,2023-01-24,2026-02-14 18:01:37.933680
420d8767-d109-4dca-8671-3395f3e2a7f2,CUST00024287,William,Chang,William Chang,Female,1990-09-15,william.chang259@icloud.com,765-300-7194x1665,631 Alexander Burg,Howellshire,North Carolina,02135,US,United States,AMER,English,Consumer,None,2017-06-12,True,MDM,POS,2017-06-12,2026-02-14 18:01:37.934510
